Date 	Symbol 	Security Name 	Client Name 	Buy / Sell 	Quantity Traded 	Trade Price / Wght. Avg. Price 	Remarks 
21-Aug-23	ATALREAL	Atal Realtech Limited	MANISH NITIN THAKUR	BUY	"1,35,190"	137.61	-
21-Aug-23	ATALREAL	Atal Realtech Limited	OPTUME INVESTMENTS	SELL	"2,46,969"	138.11	-
21-Aug-23	ATALREAL	Atal Realtech Limited	YELLOWSTONE VENTURES LLP	BUY	"1,04,785"	137.98	-
21-Aug-23	ATALREAL	Atal Realtech Limited	YELLOWSTONE VENTURES LLP	SELL	"96,104"	138.03	-
21-Aug-23	AURDIS	Aurangabad Distillery Ltd	MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED	BUY	"35,000"	188.55	-
21-Aug-23	AURDIS	Aurangabad Distillery Ltd	MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED	SELL	"62,000"	188.86	-
21-Aug-23	AURDIS	Aurangabad Distillery Ltd	SHOBHIT KUMAR GARG	BUY	"63,000"	188.67	-
21-Aug-23	AUSOMENT	Ausom Enterprise Limited	VEENA RAJESH SHAH	BUY	"86,007"	81.76	-
21-Aug-23	AUSOMENT	Ausom Enterprise Limited	VEENA RAJESH SHAH	SELL	"86,007"	82.02	-
21-Aug-23	BHANDARI	Bhandari Hosiery Exp Ltd	ANKITA VISHAL SHAH	BUY	"15,24,637"	6.09	-
21-Aug-23	BHANDARI	Bhandari Hosiery Exp Ltd	ANKITA VISHAL SHAH	SELL	"13,04,637"	6.19	-
21-Aug-23	CINELINE	Cineline India Limited	DREAM ACHIEVER CONSULTANCY SERVICES PRIVATE LIMITED	BUY	"1,59,921"	111.95	-
21-Aug-23	CINELINE	Cineline India Limited	SAWARNBHUMI VANIJYA PRIVATE LIMITED	SELL	"1,59,538"	111.95	-
21-Aug-23	DIL	Debock Industries Limited	PAULOMI KETAN DOSHI	SELL	"6,00,000"	11.26	-
21-Aug-23	GISOLUTION	GI Engineering Solutions	G G ENGINEERING LIMITED	SELL	"14,55,313"	11	-
21-Aug-23	IITL	Industrial Inv Trust Ltd	DREAM ACHIEVER CONSULTANCY SERVICES PRIVATE LIMITED	BUY	"2,00,000"	103	-
21-Aug-23	IITL	Industrial Inv Trust Ltd	SILVERTOSS SHOPPERS PRIVATE LIMITED	SELL	"1,99,824"	103	-
21-Aug-23	JAICORPLTD	Jai Corp Limited	GRAVITON RESEARCH CAPITAL LLP	BUY	"15,99,145"	227.03	-
21-Aug-23	JAICORPLTD	Jai Corp Limited	GRAVITON RESEARCH CAPITAL LLP	SELL	"15,99,145"	226.95	-
21-Aug-23	JINDWORLD	Jindal Worldwide Ltd	SAROJ KAILASH AGARWAL	BUY	"3,87,783"	387.79	-
21-Aug-23	JINDWORLD	Jindal Worldwide Ltd	SAROJ KAILASH AGARWAL	SELL	"11,50,000"	390.26	-
21-Aug-23	KERNEX	Kernex Microsystems (Indi	SAMARTH LIFE SCIENCES PRIVATE LIMITED	BUY	"1,00,000"	391.13	-
21-Aug-23	KERNEX	Kernex Microsystems (Indi	SANJEEV KUMAR	SELL	"3,45,026"	389.97	-
21-Aug-23	KERNEX	Kernex Microsystems (Indi	VIRENDER SINGH	SELL	"1,72,293"	393.33	-
21-Aug-23	LFIC	Lakshmi Fin Ind Corp Ltd	AMRITA JAIN	BUY	"16,606"	161.86	-
21-Aug-23	LFIC	Lakshmi Fin Ind Corp Ltd	AMRITA JAIN	SELL	"6,602"	159.52	-
21-Aug-23	LFIC	Lakshmi Fin Ind Corp Ltd	SILVER LINE VENTURES PRIVATE LIMITED	BUY	"17,479"	159.45	-
21-Aug-23	LFIC	Lakshmi Fin Ind Corp Ltd	SILVER LINE VENTURES PRIVATE LIMITED	SELL	"17,479"	159.29	-
21-Aug-23	LGHL	Laxmi Goldorna House Ltd	MONABEN PRAKASHKUMAR SHAH	BUY	"1,76,000"	37.38	-
21-Aug-23	LGHL	Laxmi Goldorna House Ltd	MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED	SELL	"1,12,000"	37.4	-
21-Aug-23	MORARJEE	Morarjee Textiles Limited	MITTAL RIMPY	BUY	"1,95,391"	20.67	-
21-Aug-23	MORARJEE	Morarjee Textiles Limited	MITTAL RIMPY	SELL	"1,81,577"	20.65	-
21-Aug-23	MOS	Mos Utility Limited	MITHANI INVESTMENT AND TRADING PRIVATE LIMITED	BUY	"1,64,800"	101.05	-
21-Aug-23	MOS	Mos Utility Limited	MITHANI INVESTMENT AND TRADING PRIVATE LIMITED	SELL	"1,64,800"	101.38	-
21-Aug-23	PAKKA	PAKKA LIMITED	GRAVITON RESEARCH CAPITAL LLP	BUY	"2,11,497"	168.79	-
21-Aug-23	PAKKA	PAKKA LIMITED	GRAVITON RESEARCH CAPITAL LLP	SELL	"2,11,497"	168.78	-
21-Aug-23	PENIND	Pennar Industries Ltd	GRAVITON RESEARCH CAPITAL LLP	BUY	"13,40,782"	103.34	-
21-Aug-23	PENIND	Pennar Industries Ltd	GRAVITON RESEARCH CAPITAL LLP	SELL	"13,40,782"	103.4	-
21-Aug-23	PENIND	Pennar Industries Ltd	MAGPRO SECURITIES PVT LTD	BUY	"13,47,685"	102.86	-
21-Aug-23	PENIND	Pennar Industries Ltd	MAGPRO SECURITIES PVT LTD	SELL	"14,76,685"	103.06	-
21-Aug-23	PENIND	Pennar Industries Ltd	QE SECURITIES LLP	BUY	"10,72,831"	103.06	-
21-Aug-23	PENIND	Pennar Industries Ltd	QE SECURITIES LLP	SELL	"11,24,103"	102.5	-
21-Aug-23	PIONEEREMB	Pioneer Embroideries Limi	DREAM ACHIEVER CONSULTANCY SERVICES PRIVATE LIMITED	BUY	"1,65,200"	51.6	-
21-Aug-23	PIONEEREMB	Pioneer Embroideries Limi	NISHCHAYA TRADINGS PRIVATE LIMITED	SELL	"1,66,000"	51.6	-
21-Aug-23	RICHA	Richa Info Systems Ltd	MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED	SELL	"14,000"	63.81	-
21-Aug-23	RIIL	Reliance Indl Infra Ltd	GRAVITON RESEARCH CAPITAL LLP	BUY	"1,53,945"	"1,040.55"	-
21-Aug-23	RIIL	Reliance Indl Infra Ltd	GRAVITON RESEARCH CAPITAL LLP	SELL	"1,53,945"	"1,041.09"	-
21-Aug-23	SANGANI	Sangani Hospitals Limited	B.W.TRADERS	BUY	"1,29,000"	42.14	-
21-Aug-23	SHRIRAMPPS	Shriram Properties Ltd	OMEGA TC SABRE HOLDINGS PTE LIMITED	SELL	"18,00,000"	75.43	-
21-Aug-23	SIMPLEXINF	Simplex Infrastructures L	ICM FINANCE PRIVATE LIMITED	SELL	"6,61,761"	54.85	-
21-Aug-23	SIMPLEXINF	Simplex Infrastructures L	SANTOSH INDUSTRIES LTD	BUY	"3,27,248"	56.47	-
21-Aug-23	SONAHISONA	Sona Hi Sona Jewell G Ltd	HARSHA DEEPAK GAJJAR	BUY	"1,65,000"	52.48	-
21-Aug-23	SONAHISONA	Sona Hi Sona Jewell G Ltd	MONABEN PRAKASHKUMAR SHAH	SELL	"1,40,000"	52.48	-
21-Aug-23	SSFL	Srivari Spices N Foods L	BHARAT KUMAR SOMCHAND SHAH	SELL	"39,000"	109.9	-
21-Aug-23	SSFL	Srivari Spices N Foods L	ROHAN SUDHAKAR JADHAV	BUY	"45,000"	109.58	-
21-Aug-23	TARACHAND	Tara Chand Infra Soln Ltd	KANTA DEVI CHAUDHARY	SELL	"70,000"	118.76	-
21-Aug-23	TFCILTD	Tourism Finance Corp	CRONY VYAPAR PVT LTD	BUY	"12,43,912"	104.25	-
21-Aug-23	TFCILTD	Tourism Finance Corp	CRONY VYAPAR PVT LTD	SELL	"11,00,433"	104.21	-
21-Aug-23	TRF	TRF Limited	GRAVITON RESEARCH CAPITAL LLP	BUY	"1,11,192"	203.59	-
21-Aug-23	TRF	TRF Limited	GRAVITON RESEARCH CAPITAL LLP	SELL	"1,11,192"	202.76	-
21-Aug-23	TRF	TRF Limited	KARISHMA DILIP BHATIA	SELL	"73,186"	207.54	-
21-Aug-23	VETO	Veto Switchgear Cable Ltd	GRAVITON RESEARCH CAPITAL LLP	BUY	"2,07,438"	141.18	-
21-Aug-23	VETO	Veto Switchgear Cable Ltd	GRAVITON RESEARCH CAPITAL LLP	SELL	"2,07,438"	141.25	-
21-Aug-23	VETO	Veto Switchgear Cable Ltd	HITESHBHAI PRABHUDAS JAIN	BUY	"1,30,000"	140	-
21-Aug-23	VETO	Veto Switchgear Cable Ltd	HITESHBHAI PRABHUDAS JAIN	SELL	"1,16,000"	139.5	-
21-Aug-23	VETO	Veto Switchgear Cable Ltd	KRONE INVESTMENTS	BUY	"1,26,544"	140.13	-
21-Aug-23	VETO	Veto Switchgear Cable Ltd	KRONE INVESTMENTS	SELL	"1,29,023"	141.55	-
21-Aug-23	VETO	Veto Switchgear Cable Ltd	VETO ELECTROPOWERS INDIA PRIVATE LIMITED	SELL	"1,45,000"	139.99	-
21-Aug-23	VLSFINANCE	VLS Finance Ltd.	GRAVITON RESEARCH CAPITAL LLP	BUY	"1,98,777"	217.09	-
21-Aug-23	VLSFINANCE	VLS Finance Ltd.	GRAVITON RESEARCH CAPITAL LLP	SELL	"1,98,777"	217.27	-
21-Aug-23	YUDIZ	Yudiz Solutions Limited	MANSI SHARE AND STOCK ADVISORS PVT LTD	SELL	"64,000"	180.22	-
22-Aug-23	ARIHANTACA	Arihant Academy Limited	HEENA GANDHI	SELL	"48,000"	145.98	-
22-Aug-23	ASIANTILES	Asian Granito India Limit	JAINAM BROKING LIMITED	BUY	"10,53,500"	56.01	-
22-Aug-23	ASIANTILES	Asian Granito India Limit	JAINAM BROKING LIMITED	SELL	"5,000"	55.26	-
22-Aug-23	BIRLACABLE	Birla Cable Limited	AAKRAYA RESEARCH LLP	BUY	"1,54,027"	280.25	-
22-Aug-23	BIRLACABLE	Birla Cable Limited	AAKRAYA RESEARCH LLP	SELL	"1,54,027"	280.28	-
22-Aug-23	BIRLACABLE	Birla Cable Limited	GRAVITON RESEARCH CAPITAL LLP	BUY	"3,51,745"	275.94	-
22-Aug-23	BIRLACABLE	Birla Cable Limited	GRAVITON RESEARCH CAPITAL LLP	SELL	"3,51,745"	275.82	-
22-Aug-23	BLBLIMITED	BLB Limited	MALATI BAGRI	SELL	"12,50,000"	20.25	-
22-Aug-23	BLBLIMITED	BLB Limited	WAYBROAD TRADING PRIVATE LIMITED	BUY	"12,50,000"	20.25	-
22-Aug-23	DIL	Debock Industries Limited	ESAAR (INDIA) LIMITED	BUY	"24,82,063"	11.7	-
22-Aug-23	DIL	Debock Industries Limited	ESAAR (INDIA) LIMITED	SELL	"24,82,063"	11.56	-
22-Aug-23	DIL	Debock Industries Limited	NAVINCHANDRA RAMJIBHAI CHAUHAN	SELL	"10,00,000"	11.42	-
22-Aug-23	DREDGECORP	Dredging Corporation of I	AAKRAYA RESEARCH LLP	BUY	"1,47,305"	484.17	-
22-Aug-23	DREDGECORP	Dredging Corporation of I	AAKRAYA RESEARCH LLP	SELL	"1,47,305"	484.34	-
22-Aug-23	DREDGECORP	Dredging Corporation of I	ELIXIR WEALTH MANAGEMENT PRIVATE LIMITED	BUY	"1,89,853"	490.86	-
22-Aug-23	DREDGECORP	Dredging Corporation of I	ELIXIR WEALTH MANAGEMENT PRIVATE LIMITED	SELL	"1,81,123"	491.23	-
22-Aug-23	DREDGECORP	Dredging Corporation of I	GRAVITON RESEARCH CAPITAL LLP	BUY	"4,16,648"	475.98	-
22-Aug-23	DREDGECORP	Dredging Corporation of I	GRAVITON RESEARCH CAPITAL LLP	SELL	"4,16,648"	476.03	-
22-Aug-23	DREDGECORP	Dredging Corporation of I	NK SECURITIES RESEARCH PRIVATE LIMITED	BUY	"3,26,571"	490.21	-
22-Aug-23	DREDGECORP	Dredging Corporation of I	NK SECURITIES RESEARCH PRIVATE LIMITED	SELL	"3,26,571"	490.49	-
22-Aug-23	DREDGECORP	Dredging Corporation of I	QE SECURITIES LLP	BUY	"1,53,707"	486.57	-
22-Aug-23	DREDGECORP	Dredging Corporation of I	QE SECURITIES LLP	SELL	"1,54,880"	484.64	-
22-Aug-23	EROSMEDIA	Eros Intl Media Ltd	FAIRY LAND AND REAL ESTATE PRIVATE LIMITED	BUY	"5,31,290"	20.73	-
22-Aug-23	EROSMEDIA	Eros Intl Media Ltd	FAIRY LAND AND REAL ESTATE PRIVATE LIMITED	SELL	"5,31,290"	21.11	-
22-Aug-23	EROSMEDIA	Eros Intl Media Ltd	GRAVITON RESEARCH CAPITAL LLP	BUY	"8,96,640"	19.56	-
22-Aug-23	EROSMEDIA	Eros Intl Media Ltd	GRAVITON RESEARCH CAPITAL LLP	SELL	"8,96,640"	19.48	-
22-Aug-23	EROSMEDIA	Eros Intl Media Ltd	HEMALI PATHIK THAKKAR	BUY	"15,90,338"	20.7	-
22-Aug-23	EROSMEDIA	Eros Intl Media Ltd	HEMALI PATHIK THAKKAR	SELL	"15,90,338"	20.47	-
22-Aug-23	EROSMEDIA	Eros Intl Media Ltd	MANSI SHARE AND STOCK ADVISORS PVT LTD	BUY	"5,43,343"	20.48	-
22-Aug-23	EROSMEDIA	Eros Intl Media Ltd	MANSI SHARE AND STOCK ADVISORS PVT LTD	SELL	"5,43,352"	18.69	-
22-Aug-23	EROSMEDIA	Eros Intl Media Ltd	SW CAPITAL PRIVATE LIMITED	BUY	"7,01,000"	19.48	-
22-Aug-23	EROSMEDIA	Eros Intl Media Ltd	SW CAPITAL PRIVATE LIMITED	SELL	"28,81,841"	19.64	-
22-Aug-23	EVEREADY	Eveready Industries India	GRAVITON RESEARCH CAPITAL LLP	BUY	"4,14,643"	408.63	-
22-Aug-23	EVEREADY	Eveready Industries India	GRAVITON RESEARCH CAPITAL LLP	SELL	"4,14,643"	408.71	-
22-Aug-23	GANESHBE	Ganesh Benzoplast Limited	INDRESH BHUPENDRA SHAH	SELL	"3,51,729"	175.01	-
22-Aug-23	GISOLUTION	GI Engineering Solutions	G G ENGINEERING LIMITED	SELL	"26,39,559"	11.55	-
22-Aug-23	GVKPIL	GVK Power & Infrastructur	HI GROWTH CORPORATE SERVICES PVT LTD	BUY	"1,27,78,879"	4.89	-
22-Aug-23	GVKPIL	GVK Power & Infrastructur	HI GROWTH CORPORATE SERVICES PVT LTD	SELL	"1,32,62,509"	4.91	-
22-Aug-23	JTLIND	JTL INDUSTRIES LIMITED	MOHINDER PAL	SELL	"10,00,000"	380.83	-
22-Aug-23	KERNEX	Kernex Microsystems (Indi	VIRENDER SINGH	SELL	"2,50,103"	388.88	-
22-Aug-23	LIBERTSHOE	Liberty Shoes Ltd	GRAVITON RESEARCH CAPITAL LLP	BUY	"2,15,156"	255.73	-
22-Aug-23	LIBERTSHOE	Liberty Shoes Ltd	GRAVITON RESEARCH CAPITAL LLP	SELL	"2,15,156"	255.46	-
22-Aug-23	LIBERTSHOE	Liberty Shoes Ltd	NK SECURITIES RESEARCH PRIVATE LIMITED	BUY	"85,291"	257.94	-
22-Aug-23	LIBERTSHOE	Liberty Shoes Ltd	NK SECURITIES RESEARCH PRIVATE LIMITED	SELL	"85,291"	258.08	-
22-Aug-23	MORARJEE	Morarjee Textiles Limited	MITTAL RIMPY	BUY	"3,23,873"	21.1	-
22-Aug-23	MORARJEE	Morarjee Textiles Limited	MITTAL RIMPY	SELL	"3,41,013"	21.05	-
22-Aug-23	MOS	Mos Utility Limited	B.W.TRADERS	SELL	"2,56,000"	95.01	-
22-Aug-23	MOS	Mos Utility Limited	HEMALI PATHIK THAKKAR	BUY	"1,79,200"	95.03	-
22-Aug-23	MOS	Mos Utility Limited	HEMALI PATHIK THAKKAR	SELL	"1,79,200"	93.78	-
22-Aug-23	MOS	Mos Utility Limited	NIRAJ RAJNIKANT SHAH	BUY	"16,000"	93.88	-
22-Aug-23	MOS	Mos Utility Limited	NIRAJ RAJNIKANT SHAH	SELL	"2,08,000"	95.62	-
22-Aug-23	MOS	Mos Utility Limited	SKSE SECURITIES LTD	BUY	"2,38,400"	94.76	-
22-Aug-23	MOS	Mos Utility Limited	SKSE SECURITIES LTD	SELL	"2,38,400"	94.79	-
22-Aug-23	MOS	Mos Utility Limited	SW CAPITAL PRIVATE LIMITED	BUY	"72,000"	93.43	-
22-Aug-23	MOS	Mos Utility Limited	SW CAPITAL PRIVATE LIMITED	SELL	"1,37,600"	95.39	-
22-Aug-23	MOXSH	Moxsh Overseas Educon Ltd	MAHAMADABBAS HAIDERALI DAREDIYA	SELL	"26,400"	117.92	-
22-Aug-23	NAGAFERT	Nagarjun Fert and Che Ltd	SAHASTRAA ADVISORS PRIVATE LIMITED	BUY	"35,62,572"	8.72	-
22-Aug-23	NAGAFERT	Nagarjun Fert and Che Ltd	SAHASTRAA ADVISORS PRIVATE LIMITED	SELL	"29,21,202"	8.75	-
22-Aug-23	OMAXE	Omaxe Limited	GRAVITON RESEARCH CAPITAL LLP	BUY	"10,85,508"	49.62	-
22-Aug-23	OMAXE	Omaxe Limited	GRAVITON RESEARCH CAPITAL LLP	SELL	"10,85,508"	49.57	-
22-Aug-23	OMAXE	Omaxe Limited	JAINAM BROKING LIMITED	BUY	"1,40,350"	46.27	-
22-Aug-23	OMAXE	Omaxe Limited	JAINAM BROKING LIMITED	SELL	"34,11,374"	51.26	-
22-Aug-23	OMAXE	Omaxe Limited	MANSI SHARE AND STOCK ADVISORS PVT LTD	BUY	"11,11,281"	50.87	-
22-Aug-23	OMAXE	Omaxe Limited	MANSI SHARE AND STOCK ADVISORS PVT LTD	SELL	"10,11,264"	47.93	-
22-Aug-23	PAKKA	PAKKA LIMITED	GRAVITON RESEARCH CAPITAL LLP	BUY	"4,81,718"	190.69	-
22-Aug-23	PAKKA	PAKKA LIMITED	GRAVITON RESEARCH CAPITAL LLP	SELL	"4,81,718"	190.83	-
22-Aug-23	RPOWER	Reliance Power Limited	HRTI PRIVATE LIMITED	BUY	"1,89,48,365"	17.08	-
22-Aug-23	RPOWER	Reliance Power Limited	HRTI PRIVATE LIMITED	SELL	"2,08,61,101"	17.04	-
22-Aug-23	RTNPOWER	RattanIndia Power Limited	ABARC-AST-002-TRUST	SELL	"4,80,04,164"	4.94	-
22-Aug-23	RTNPOWER	RattanIndia Power Limited	ALTIUS FINSERV PRIVATE LIMITED	BUY	"3,00,00,000"	4.91	-
22-Aug-23	SHRIRAMPPS	Shriram Properties Ltd	GRAVITON RESEARCH CAPITAL LLP	BUY	"13,56,063"	78.5	-
22-Aug-23	SHRIRAMPPS	Shriram Properties Ltd	GRAVITON RESEARCH CAPITAL LLP	SELL	"13,56,063"	78.58	-
22-Aug-23	SHRIRAMPPS	Shriram Properties Ltd	OMEGA TC SABRE HOLDINGS PTE LIMITED	SELL	"39,00,000"	78.44	-
22-Aug-23	SJS	SJS Enterprises Limited	ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED	BUY	"4,00,000"	600	-
22-Aug-23	SJS	SJS Enterprises Limited	ADITYA BIRLA SUN LIFE MUTUAL FUND	BUY	"3,44,828"	600	-
22-Aug-23	SJS	SJS Enterprises Limited	ADITYA BIRLA SUN LIFE MUTUAL FUND	BUY	"8,62,069"	600	-
22-Aug-23	SJS	SJS Enterprises Limited	ADITYA BIRLA SUN LIFE MUTUAL FUND	BUY	"5,17,241"	600	-
22-Aug-23	SJS	SJS Enterprises Limited	ALCHEMY EMERGING LEADERS OF TOMORROW	BUY	"2,50,000"	600	-
22-Aug-23	SJS	SJS Enterprises Limited	ALFACCURATE ADVISORS PRIVATE LIMITED	BUY	"2,41,667"	600	-
22-Aug-23	SJS	SJS Enterprises Limited	EVERGRAPH HOLDINGS PTE LTD	SELL	"45,82,016"	600.06	-
22-Aug-23	SJS	SJS Enterprises Limited	FLORIDA RETIREMENT SYSTEM  ALLSPRING GLOBAL INVESTMENTS LLC EMSC	BUY	"4,00,000"	600	-
22-Aug-23	SJS	SJS Enterprises Limited	GRAVITON RESEARCH CAPITAL LLP	BUY	"3,48,950"	630.62	-
22-Aug-23	SJS	SJS Enterprises Limited	GRAVITON RESEARCH CAPITAL LLP	SELL	"3,48,950"	632.33	-
22-Aug-23	SJS	SJS Enterprises Limited	HSBC GLOBAL INVESTMENT FUNDS - ASIA EX JAPAN EQUITY SMALLER COMPANIES	BUY	"5,02,000"	600	-
22-Aug-23	SJS	SJS Enterprises Limited	ICICI PRUDENTIAL MUTUAL FUND	BUY	"18,62,274"	599.93	-
22-Aug-23	SJS	SJS Enterprises Limited	MANSI SHARE AND STOCK ADVISORS PVT LTD	BUY	"2,30,130"	606.38	-
22-Aug-23	SJS	SJS Enterprises Limited	MANSI SHARE AND STOCK ADVISORS PVT LTD	SELL	"2,30,130"	602.94	-
22-Aug-23	SJS	SJS Enterprises Limited	MORGAN STANLEY ASIA SINGAPORE PTE	BUY	"2,50,000"	600	-
22-Aug-23	SJS	SJS Enterprises Limited	QUANT MUTUAL FUND	BUY	"2,31,502"	600	-
22-Aug-23	SJS	SJS Enterprises Limited	SANDERS CONSULTING PRIVATE LIMITED	SELL	"1,72,970"	600.78	-
22-Aug-23	SJS	SJS Enterprises Limited	SHREE BAHUBALI STOCK BROKING LTD	BUY	"1,45,000"	600.11	-
22-Aug-23	SJS	SJS Enterprises Limited	SHREE BAHUBALI STOCK BROKING LTD	SELL	"1,70,000"	626.69	-
22-Aug-23	SJS	SJS Enterprises Limited	SHUBHAM FINANCIAL SERVICES	BUY	"1,96,000"	601.36	-
22-Aug-23	SJS	SJS Enterprises Limited	SHUBHAM FINANCIAL SERVICES	SELL	"1,95,000"	616.52	-
22-Aug-23	SJS	SJS Enterprises Limited	SOCIETE GENERALE	BUY	"6,66,667"	600	-
22-Aug-23	SJS	SJS Enterprises Limited	SUNDARAM MUTUAL FUND A/C - SUNDARAM CONSUMPTION FUND	BUY	"2,50,000"	600	-
22-Aug-23	SJS	SJS Enterprises Limited	SUNDARAM MUTUAL FUND A/C - SUNDARAM FLEXI CAP FUND	BUY	"3,55,000"	600	-
22-Aug-23	SJS	SJS Enterprises Limited	SUNDARAM MUTUAL FUND A/C - SUNDARAM SMALL CAP FUND	BUY	"4,02,291"	600	-
22-Aug-23	SOUTHBANK	South Indian Bank Ltd.	HRTI PRIVATE LIMITED	BUY	"1,62,68,935"	23.19	-
22-Aug-23	SOUTHBANK	South Indian Bank Ltd.	HRTI PRIVATE LIMITED	SELL	"1,56,24,335"	23.19	-
22-Aug-23	SSFL	Srivari Spices N Foods L	HIMANSU SEKHAR PADHY	BUY	"36,000"	117.4	-
22-Aug-23	TFCILTD	Tourism Finance Corp	CRONY VYAPAR PVT LTD	BUY	"10,07,690"	106.34	-
22-Aug-23	TFCILTD	Tourism Finance Corp	CRONY VYAPAR PVT LTD	SELL	"11,19,399"	106.39	-
22-Aug-23	TRF	TRF Limited	GRAVITON RESEARCH CAPITAL LLP	BUY	"2,00,566"	217.38	-
22-Aug-23	TRF	TRF Limited	GRAVITON RESEARCH CAPITAL LLP	SELL	"2,00,566"	217.23	-
22-Aug-23	TRF	TRF Limited	HRTI PRIVATE LIMITED	BUY	"88,097"	222.95	-
22-Aug-23	TRF	TRF Limited	HRTI PRIVATE LIMITED	SELL	"53,815"	212.2	-
22-Aug-23	TRF	TRF Limited	MANSI SHARE AND STOCK ADVISORS PVT LTD	BUY	"1,15,040"	236.84	-
22-Aug-23	TRF	TRF Limited	MANSI SHARE AND STOCK ADVISORS PVT LTD	SELL	"1,11,657"	236.27	-
22-Aug-23	TRF	TRF Limited	MORGAN STANLEY ASIA SINGAPORE PTE	SELL	"2,03,805"	232.84	-
22-Aug-23	TRF	TRF Limited	MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED	BUY	"2,08,166"	236.38	-
22-Aug-23	TRF	TRF Limited	MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED	SELL	"1,95,666"	236.58	-
22-Aug-23	TRF	TRF Limited	NK SECURITIES RESEARCH PRIVATE LIMITED	BUY	"1,03,894"	226.25	-
22-Aug-23	TRF	TRF Limited	NK SECURITIES RESEARCH PRIVATE LIMITED	SELL	"1,03,894"	226.44	-
22-Aug-23	TRF	TRF Limited	SETU SECURITIES PVT LTD	BUY	"1,67,000"	236.35	-
22-Aug-23	TRF	TRF Limited	SETU SECURITIES PVT LTD	SELL	"1,85,486"	236.38	-
22-Aug-23	UCL	Ushanti Colour Chem Ltd	VIRAJ VARUN SHETH	SELL	"74,000"	64.2	-
22-Aug-23	URBAN	Urban Enviro Waste Mgmt L	AJIAM CAPITAL PRIVATE LIMITED .	BUY	"26,400"	106.18	-
22-Aug-23	URBAN	Urban Enviro Waste Mgmt L	AJIAM CAPITAL PRIVATE LIMITED .	SELL	"19,200"	105.75	-
22-Aug-23	URBAN	Urban Enviro Waste Mgmt L	AMRITA JAIN	BUY	"34,800"	105.47	-
22-Aug-23	URBAN	Urban Enviro Waste Mgmt L	AMRITA JAIN	SELL	"27,600"	105.64	-
22-Aug-23	URBAN	Urban Enviro Waste Mgmt L	INDRA KIRAN VENTURES	BUY	"25,200"	105.93	-
22-Aug-23	URBAN	Urban Enviro Waste Mgmt L	INDRA KIRAN VENTURES	SELL	"10,800"	106.06	-
22-Aug-23	VASCONEQ	Vascon Engineers Ltd	GRAVITON RESEARCH CAPITAL LLP	BUY	"14,80,908"	59.48	-
22-Aug-23	VASCONEQ	Vascon Engineers Ltd	GRAVITON RESEARCH CAPITAL LLP	SELL	"14,80,908"	59.47	-
22-Aug-23	VELS	Vels Film International L	SUDHA SINGHVI	BUY	"67,200"	104.62	-
22-Aug-23	VETO	Veto Switchgear Cable Ltd	VETO ELECTROPOWERS (INDIA) PRIVATE LIMITED	SELL	"1,40,000"	138.04	-
22-Aug-23	VIJIFIN	Viji Finance Limited	PRITHVI  FINMART  PRIVATE LIMITED	BUY	"7,41,290"	2.41	-
22-Aug-23	VIJIFIN	Viji Finance Limited	PRITHVI  FINMART  PRIVATE LIMITED	SELL	"4,60,526"	2.31	-
22-Aug-23	XELPMOC	Xelpmoc Design	INDRANIL  NANDI	SELL	"92,100"	88.21	-
22-Aug-23	YATHARTH	Yatharth Hosp & Tra C S L	GRAVITON RESEARCH CAPITAL LLP	BUY	"6,49,372"	373.99	-
22-Aug-23	YATHARTH	Yatharth Hosp & Tra C S L	GRAVITON RESEARCH CAPITAL LLP	SELL	"6,49,372"	373.86	-
22-Aug-23	ZEAL	Zeal Global Services Ltd	MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED	SELL	"87,600"	199.31	-
23-Aug-23	ASLIND	ASL Industries Limited	HANSRAJ COMMOSALES LLP	BUY	"1,00,000"	20	-
23-Aug-23	ASLIND	ASL Industries Limited	PARAG COMMOSALES	SELL	"1,00,000"	20	-
23-Aug-23	ATULAUTO	Atul Auto Limited	AAKRAYA RESEARCH LLP	BUY	"1,73,042"	432.57	-
23-Aug-23	ATULAUTO	Atul Auto Limited	AAKRAYA RESEARCH LLP	SELL	"1,73,042"	432.82	-
23-Aug-23	ATULAUTO	Atul Auto Limited	GRAVITON RESEARCH CAPITAL LLP	BUY	"3,31,430"	423.05	-
23-Aug-23	ATULAUTO	Atul Auto Limited	GRAVITON RESEARCH CAPITAL LLP	SELL	"3,31,430"	423.36	-
23-Aug-23	ATULAUTO	Atul Auto Limited	QE SECURITIES LLP	BUY	"1,73,461"	430.81	-
23-Aug-23	ATULAUTO	Atul Auto Limited	QE SECURITIES LLP	SELL	"1,76,843"	433.63	-
23-Aug-23	ATULAUTO	Atul Auto Limited	SOCIETE GENERALE	BUY	"1,41,190"	409.54	-
23-Aug-23	BIRLACABLE	Birla Cable Limited	AAKRAYA RESEARCH LLP	BUY	"1,53,551"	309.62	-
